date,country,region,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2025-07-01,Spain,Illes Balears,balearics,2,37,4,66,54,2,,67091411.0,17923554.0,,3.74,
2025-08-01,Spain,Illes Balears,balearics,3,47,18,100,58,3,,74367338.0,19297533.0,,3.85,
2025-09-01,Spain,Illes Balears,balearics,2,33,13,83,37,1,,53888369.0,15571624.0,,3.46,
2025-10-01,Spain,Illes Balears,balearics,1,25,9,67,23,1,,44751911.0,13709355.0,,3.26,
2025-11-01,Spain,Illes Balears,balearics,1,18,7,53,13,1,,27377889.0,9102158.0,,3.01,
2025-12-01,Spain,Illes Balears,balearics,1,15,5,46,12,1,,25809552.0,8632015.0,,2.99,
2026-01-01,Spain,Illes Balears,balearics,2,28,6,53,19,1,,24000682.0,7241065.0,,3.31,
2026-02-01,Spain,Illes Balears,balearics,2,31,11,70,21,1,,,8044157.0,,,
2026-03-01,Spain,Illes Balears,balearics,2,35,9,68,26,1,,,,,,
2020-01-01,Spain,Cataluña,barcelona,6,66,28,65,5,4,2632031.0,21539039.0,6515011.0,3660592.0,3.31,18.98
2020-02-01,Spain,Cataluña,barcelona,6,62,19,64,6,6,2842475.0,23579845.0,7643820.0,3660592.0,3.08,22.21
2020-03-01,Spain,Cataluña,barcelona,2,31,11,50,3,3,1236115.0,10975525.0,3018156.0,3660592.0,3.64,9.67
2020-04-01,Spain,Cataluña,barcelona,1,13,4,41,1,1,0.0,0.0,0.0,3660592.0,,0.0
2020-05-01,Spain,Cataluña,barcelona,1,15,4,44,1,1,47955.0,572162.0,141129.0,3660592.0,4.05,0.5
2020-06-01,Spain,Cataluña,barcelona,2,23,5,45,2,2,858008.0,3916553.0,1549481.0,3660592.0,2.53,3.57
2020-07-01,Spain,Cataluña,barcelona,2,29,6,39,2,2,4543598.0,21755739.0,6716215.0,3660592.0,3.24,19.17
2020-08-01,Spain,Cataluña,barcelona,2,24,5,37,2,1,7000110.0,31661014.0,8946303.0,3660592.0,3.54,27.9
2020-09-01,Spain,Cataluña,barcelona,1,21,4,43,2,2,2800861.0,13395196.0,4825722.0,3660592.0,2.78,12.2
2020-10-01,Spain,Cataluña,barcelona,1,20,4,41,1,1,1162687.0,7849462.0,3119549.0,3660592.0,2.52,6.92
2020-11-01,Spain,Cataluña,barcelona,1,16,3,37,1,1,441491.0,4357310.0,1395880.0,3660592.0,3.12,3.97
2020-12-01,Spain,Cataluña,barcelona,1,19,4,51,1,1,622553.0,5074994.0,1742777.0,3660592.0,2.91,4.47
2021-01-01,Spain,Cataluña,barcelona,1,17,4,35,1,1,521274.0,3905773.0,1319840.0,3750449.0,2.96,3.36
2021-02-01,Spain,Cataluña,barcelona,1,21,4,38,1,1,488492.0,3691649.0,1345411.0,3750449.0,2.74,3.52
2021-03-01,Spain,Cataluña,barcelona,2,20,4,39,1,1,942057.0,5591945.0,2215210.0,3750449.0,2.52,4.81
2021-04-01,Spain,Cataluña,barcelona,2,22,4,38,1,1,1335977.0,6910432.0,2635901.0,3750449.0,2.62,6.14
2021-05-01,Spain,Cataluña,barcelona,2,30,5,42,2,2,2120924.0,11092892.0,4512672.0,3750449.0,2.46,9.54
2021-06-01,Spain,Cataluña,barcelona,3,36,6,43,2,2,4293277.0,21634497.0,7727371.0,3750449.0,2.8,19.23
2021-07-01,Spain,Cataluña,barcelona,3,40,7,44,4,2,8082297.0,42349731.0,12250355.0,3750449.0,3.46,36.43
2021-08-01,Spain,Cataluña,barcelona,3,47,8,47,4,2,12165573.0,56753849.0,14952436.0,3750449.0,3.8,48.81
2021-09-01,Spain,Cataluña,barcelona,3,41,8,51,4,2,5910773.0,36255305.0,10810719.0,3750449.0,3.35,32.22
2021-10-01,Spain,Cataluña,barcelona,3,42,9,49,5,3,4284706.0,32217680.0,10284200.0,3750449.0,3.13,27.71
2021-11-01,Spain,Cataluña,barcelona,2,36,8,52,4,3,2267532.0,20237815.0,6534589.0,3750449.0,3.1,17.99
2021-12-01,Spain,Cataluña,barcelona,2,30,6,69,3,2,2295553.0,18790741.0,6100656.0,3750449.0,3.08,16.16
2022-01-01,Spain,Cataluña,barcelona,4,38,11,47,3,2,1787563.0,15394675.0,4653461.0,3770965.0,3.31,13.17
2022-02-01,Spain,Cataluña,barcelona,5,53,14,52,5,5,2364856.0,18990282.0,6290072.0,3770965.0,3.02,17.99
2022-03-01,Spain,Cataluña,barcelona,6,54,16,59,5,4,3026950.0,23600888.0,7357704.0,3770965.0,3.21,20.19
2022-04-01,Spain,Cataluña,barcelona,6,62,17,69,7,5,5899808.0,34558347.0,11254137.0,3770965.0,3.07,30.55
2022-05-01,Spain,Cataluña,barcelona,7,62,17,71,7,6,6841800.0,39486464.0,12602782.0,3770965.0,3.13,33.78
2022-06-01,Spain,Cataluña,barcelona,6,60,18,66,6,10,9599918.0,48649387.0,14498774.0,3770965.0,3.36,43.0
2022-07-01,Spain,Cataluña,barcelona,6,59,17,62,8,9,13852216.0,63965423.0,17024595.0,3770965.0,3.76,54.72
2022-08-01,Spain,Cataluña,barcelona,5,56,15,67,8,4,15905655.0,72032841.0,17970753.0,3770965.0,4.01,61.62
2022-09-01,Spain,Cataluña,barcelona,5,52,14,62,6,4,8761566.0,49012409.0,14212060.0,3770965.0,3.45,43.32
2022-10-01,Spain,Cataluña,barcelona,4,48,13,100,6,3,5946056.0,39265874.0,12092612.0,3770965.0,3.25,33.59
2022-11-01,Spain,Cataluña,barcelona,4,39,12,68,5,3,2930376.0,23611518.0,7591545.0,3770965.0,3.11,20.87
2022-12-01,Spain,Cataluña,barcelona,3,36,11,70,4,3,2940588.0,23056834.0,7464923.0,3770965.0,3.09,19.72
2023-01-01,Spain,Cataluña,barcelona,6,52,18,60,5,3,2585207.0,21452922.0,6510315.0,3821391.0,3.3,18.11
2023-02-01,Spain,Cataluña,barcelona,6,54,18,66,5,4,2975110.0,23000407.0,7266456.0,3821391.0,3.17,21.5
2023-03-01,Spain,Cataluña,barcelona,6,53,17,64,7,5,3794531.0,27550793.0,9054733.0,3821391.0,3.04,23.26
2023-04-01,Spain,Cataluña,barcelona,6,57,17,72,9,5,6928385.0,38929992.0,12905015.0,3821391.0,3.02,33.96
2023-05-01,Spain,Cataluña,barcelona,5,54,16,75,9,6,7714723.0,42696790.0,13418429.0,3821391.0,3.18,36.04
2023-06-01,Spain,Cataluña,barcelona,5,53,16,68,9,7,9662852.0,49720530.0,15106034.0,3821391.0,3.29,43.37
2023-07-01,Spain,Cataluña,barcelona,5,56,17,66,10,6,13708493.0,64451123.0,17459589.0,3821391.0,3.69,54.41
2023-08-01,Spain,Cataluña,barcelona,5,54,14,69,10,4,15841637.0,72495554.0,18620686.0,3821391.0,3.89,61.2
2023-09-01,Spain,Cataluña,barcelona,4,55,14,72,10,4,9550911.0,51485539.0,15084575.0,3821391.0,3.41,44.91
2023-10-01,Spain,Cataluña,barcelona,4,47,13,72,9,4,6645422.0,42557520.0,12950708.0,3821391.0,3.29,35.92
2023-11-01,Spain,Cataluña,barcelona,4,40,12,77,6,4,3156399.0,25542702.0,8263404.0,3821391.0,3.09,22.28
2023-12-01,Spain,Cataluña,barcelona,3,37,11,77,5,3,3072183.0,25026456.0,8192017.0,3821391.0,3.05,21.13
2024-01-01,Spain,Cataluña,barcelona,5,52,18,66,6,4,2698646.0,22812617.0,6866395.0,3847619.0,3.32,19.13
2024-02-01,Spain,Cataluña,barcelona,6,55,18,67,7,5,3197521.0,25168963.0,7884239.0,3847619.0,3.19,22.56
2024-03-01,Spain,Cataluña,barcelona,5,54,19,82,10,5,4985168.0,33696858.0,10692434.0,3847619.0,3.15,28.25
2024-04-01,Spain,Cataluña,barcelona,5,59,18,85,11,5,6072921.0,36094089.0,11800116.0,3847619.0,3.06,31.27
2024-05-01,Spain,Cataluña,barcelona,5,56,18,80,12,6,8741493.0,47236039.0,15076487.0,3847619.0,3.13,39.6
2024-06-01,Spain,Cataluña,barcelona,5,54,18,74,11,8,10376663.0,52253673.0,15587408.0,3847619.0,3.35,45.27
2024-07-01,Spain,Cataluña,barcelona,5,56,18,69,11,6,14047728.0,65504997.0,17372259.0,3847619.0,3.77,54.92
2024-08-01,Spain,Cataluña,barcelona,4,51,16,73,10,4,15875010.0,73791179.0,18989672.0,3847619.0,3.89,61.87
2024-09-01,Spain,Cataluña,barcelona,4,49,15,76,9,4,9767782.0,52868884.0,15196675.0,3847619.0,3.48,45.8
2024-10-01,Spain,Cataluña,barcelona,4,43,15,68,8,4,6622862.0,43871373.0,13279505.0,3847619.0,3.3,36.78
2024-11-01,Spain,Cataluña,barcelona,3,38,13,58,6,3,3277645.0,26806814.0,8744389.0,3847619.0,3.07,23.22
2024-12-01,Spain,Cataluña,barcelona,3,37,12,69,6,3,3007249.0,24979937.0,8137732.0,3847619.0,3.07,20.94
2025-01-01,Spain,Cataluña,barcelona,5,49,18,58,6,3,,23619948.0,6979060.0,,3.38,
2025-02-01,Spain,Cataluña,barcelona,5,48,18,64,7,4,,25264418.0,7973706.0,,3.17,
2025-03-01,Spain,Cataluña,barcelona,5,51,18,68,9,5,,30251402.0,9479542.0,,3.19,
2025-04-01,Spain,Cataluña,barcelona,5,49,17,73,10,5,,39809109.0,12990789.0,,3.06,
2025-05-01,Spain,Cataluña,barcelona,5,50,17,69,10,6,,47170360.0,15109201.0,,3.12,
2025-06-01,Spain,Cataluña,barcelona,5,52,18,66,9,6,,54175564.0,16200315.0,,3.34,
2025-07-01,Spain,Cataluña,barcelona,5,60,21,75,10,6,,67091411.0,17923554.0,,3.74,
2025-08-01,Spain,Cataluña,barcelona,8,99,71,82,12,14,,74367338.0,19297533.0,,3.85,
2025-09-01,Spain,Cataluña,barcelona,8,97,79,76,9,12,,53888369.0,15571624.0,,3.46,
2025-10-01,Spain,Cataluña,barcelona,8,84,63,74,10,9,,44751911.0,13709355.0,,3.26,
2025-11-01,Spain,Cataluña,barcelona,7,77,57,71,7,7,,27377889.0,9102158.0,,3.01,
2025-12-01,Spain,Cataluña,barcelona,6,66,47,77,6,7,,25809552.0,8632015.0,,2.99,
2026-01-01,Spain,Cataluña,barcelona,7,78,41,66,6,8,,24000682.0,7241065.0,,3.31,
2026-02-01,Spain,Cataluña,barcelona,6,80,52,89,8,9,,,8044157.0,,,
2026-03-01,Spain,Cataluña,barcelona,7,87,55,93,11,11,,,,,,
2020-01-01,Spain,Canarias,canary,4,92,34,1,1,0,8124640.0,21539039.0,6515011.0,3660592.0,3.31,18.98
2020-02-01,Spain,Canarias,canary,4,100,29,1,1,0,7798763.0,23579845.0,7643820.0,3660592.0,3.08,22.21
2020-03-01,Spain,Canarias,canary,1,32,26,0,0,0,3687588.0,10975525.0,3018156.0,3660592.0,3.64,9.67
2020-04-01,Spain,Canarias,canary,0,13,5,0,0,0,0.0,0.0,0.0,3660592.0,,0.0
2020-05-01,Spain,Canarias,canary,1,16,6,0,0,0,27560.0,572162.0,141129.0,3660592.0,4.05,0.5
2020-06-01,Spain,Canarias,canary,2,30,9,0,0,0,75225.0,3916553.0,1549481.0,3660592.0,2.53,3.57
2020-07-01,Spain,Canarias,canary,3,41,11,0,0,0,1611317.0,21755739.0,6716215.0,3660592.0,3.24,19.17
2020-08-01,Spain,Canarias,canary,2,36,8,1,0,0,2775977.0,31661014.0,8946303.0,3660592.0,3.54,27.9
2020-09-01,Spain,Canarias,canary,2,29,7,1,0,0,1368328.0,13395196.0,4825722.0,3660592.0,2.78,12.2
2020-10-01,Spain,Canarias,canary,2,28,10,0,0,0,1084409.0,7849462.0,3119549.0,3660592.0,2.52,6.92
2020-11-01,Spain,Canarias,canary,2,25,10,0,0,0,1158607.0,4357310.0,1395880.0,3660592.0,3.12,3.97
2020-12-01,Spain,Canarias,canary,2,24,10,0,0,0,1426971.0,5074994.0,1742777.0,3660592.0,2.91,4.47
2021-01-01,Spain,Canarias,canary,1,22,7,0,0,0,757564.0,3905773.0,1319840.0,3750449.0,2.96,3.36
2021-02-01,Spain,Canarias,canary,2,24,6,0,0,0,630562.0,3691649.0,1345411.0,3750449.0,2.74,3.52
2021-03-01,Spain,Canarias,canary,2,27,5,0,0,0,852277.0,5591945.0,2215210.0,3750449.0,2.52,4.81
2021-04-01,Spain,Canarias,canary,2,29,5,0,0,0,979916.0,6910432.0,2635901.0,3750449.0,2.62,6.14
2021-05-01,Spain,Canarias,canary,2,38,6,1,0,0,1240981.0,11092892.0,4512672.0,3750449.0,2.46,9.54
2021-06-01,Spain,Canarias,canary,3,47,6,1,0,0,2017929.0,21634497.0,7727371.0,3750449.0,2.8,19.23
2021-07-01,Spain,Canarias,canary,2,49,7,1,0,0,4003089.0,42349731.0,12250355.0,3750449.0,3.46,36.43
2021-08-01,Spain,Canarias,canary,3,59,10,1,0,0,6052969.0,56753849.0,14952436.0,3750449.0,3.8,48.81
2021-09-01,Spain,Canarias,canary,2,60,14,3,0,0,5444738.0,36255305.0,10810719.0,3750449.0,3.35,32.22
2021-10-01,Spain,Canarias,canary,3,57,15,1,1,0,6831628.0,32217680.0,10284200.0,3750449.0,3.13,27.71
2021-11-01,Spain,Canarias,canary,3,49,12,1,0,0,6966348.0,20237815.0,6534589.0,3750449.0,3.1,17.99
2021-12-01,Spain,Canarias,canary,2,35,9,1,0,0,6224205.0,18790741.0,6100656.0,3750449.0,3.08,16.16
2022-01-01,Spain,Canarias,canary,6,66,16,1,1,0,5662922.0,15394675.0,4653461.0,3770965.0,3.31,13.17
2022-02-01,Spain,Canarias,canary,5,66,16,1,1,0,6206324.0,18990282.0,6290072.0,3770965.0,3.02,17.99
2022-03-01,Spain,Canarias,canary,4,59,14,1,1,0,7394849.0,23600888.0,7357704.0,3770965.0,3.21,20.19
2022-04-01,Spain,Canarias,canary,4,58,13,1,1,0,7319494.0,34558347.0,11254137.0,3770965.0,3.07,30.55
2022-05-01,Spain,Canarias,canary,4,57,13,1,1,0,6567671.0,39486464.0,12602782.0,3770965.0,3.13,33.78
2022-06-01,Spain,Canarias,canary,3,59,14,1,1,0,7014346.0,48649387.0,14498774.0,3770965.0,3.36,43.0
2022-07-01,Spain,Canarias,canary,4,62,13,1,1,0,8498927.0,63965423.0,17024595.0,3770965.0,3.76,54.72
2022-08-01,Spain,Canarias,canary,3,60,12,1,1,0,9325999.0,72032841.0,17970753.0,3770965.0,4.01,61.62
2022-09-01,Spain,Canarias,canary,3,56,12,1,0,0,7606441.0,49012409.0,14212060.0,3770965.0,3.45,43.32
2022-10-01,Spain,Canarias,canary,4,49,12,1,0,0,8036754.0,39265874.0,12092612.0,3770965.0,3.25,33.59
2022-11-01,Spain,Canarias,canary,4,45,11,1,0,0,7749909.0,23611518.0,7591545.0,3770965.0,3.11,20.87
2022-12-01,Spain,Canarias,canary,4,43,11,1,1,0,7883412.0,23056834.0,7464923.0,3770965.0,3.09,19.72
2023-01-01,Spain,Canarias,canary,6,74,19,1,1,0,8052274.0,21452922.0,6510315.0,3821391.0,3.3,18.11
2023-02-01,Spain,Canarias,canary,5,57,14,1,1,0,7689749.0,23000407.0,7266456.0,3821391.0,3.17,21.5
2023-03-01,Spain,Canarias,canary,4,55,14,1,1,0,8064850.0,27550793.0,9054733.0,3821391.0,3.04,23.26
2023-04-01,Spain,Canarias,canary,4,52,11,1,1,0,7551075.0,38929992.0,12905015.0,3821391.0,3.02,33.96
2023-05-01,Spain,Canarias,canary,3,47,11,1,1,0,6878685.0,42696790.0,13418429.0,3821391.0,3.18,36.04
2023-06-01,Spain,Canarias,canary,3,51,12,1,1,0,7180509.0,49720530.0,15106034.0,3821391.0,3.29,43.37
2023-07-01,Spain,Canarias,canary,3,61,12,1,1,0,8521062.0,64451123.0,17459589.0,3821391.0,3.69,54.41
2023-08-01,Spain,Canarias,canary,3,58,14,1,1,0,8967673.0,72495554.0,18620686.0,3821391.0,3.89,61.2
2023-09-01,Spain,Canarias,canary,3,51,12,1,1,0,7879872.0,51485539.0,15084575.0,3821391.0,3.41,44.91
2023-10-01,Spain,Canarias,canary,3,53,11,1,1,0,8372249.0,42557520.0,12950708.0,3821391.0,3.29,35.92
2023-11-01,Spain,Canarias,canary,4,50,11,1,0,0,8207846.0,25542702.0,8263404.0,3821391.0,3.09,22.28
2023-12-01,Spain,Canarias,canary,3,42,12,1,1,0,8209112.0,25026456.0,8192017.0,3821391.0,3.05,21.13
2024-01-01,Spain,Canarias,canary,6,74,18,1,1,0,8538783.0,22812617.0,6866395.0,3847619.0,3.32,19.13
2024-02-01,Spain,Canarias,canary,5,62,13,1,1,0,8274901.0,25168963.0,7884239.0,3847619.0,3.19,22.56
2024-03-01,Spain,Canarias,canary,4,52,12,1,1,0,8864653.0,33696858.0,10692434.0,3847619.0,3.15,28.25
2024-04-01,Spain,Canarias,canary,3,54,11,1,1,0,7557618.0,36094089.0,11800116.0,3847619.0,3.06,31.27
2024-05-01,Spain,Canarias,canary,3,48,11,1,1,0,7266594.0,47236039.0,15076487.0,3847619.0,3.13,39.6
2024-06-01,Spain,Canarias,canary,3,52,11,1,1,0,7529539.0,52253673.0,15587408.0,3847619.0,3.35,45.27
2024-07-01,Spain,Canarias,canary,4,58,12,1,1,0,8676467.0,65504997.0,17372259.0,3847619.0,3.77,54.92
2024-08-01,Spain,Canarias,canary,3,57,12,1,1,0,9386778.0,73791179.0,18989672.0,3847619.0,3.89,61.87
2024-09-01,Spain,Canarias,canary,3,51,12,1,1,0,7999473.0,52868884.0,15196675.0,3847619.0,3.48,45.8
2024-10-01,Spain,Canarias,canary,3,47,12,1,1,0,8708047.0,43871373.0,13279505.0,3847619.0,3.3,36.78
2024-11-01,Spain,Canarias,canary,3,40,11,1,0,0,8398193.0,26806814.0,8744389.0,3847619.0,3.07,23.22
2024-12-01,Spain,Canarias,canary,3,40,11,1,0,0,8287773.0,24979937.0,8137732.0,3847619.0,3.07,20.94
2025-01-01,Spain,Canarias,canary,5,67,15,1,1,0,,23619948.0,6979060.0,,3.38,
2025-02-01,Spain,Canarias,canary,4,51,14,1,1,0,,25264418.0,7973706.0,,3.17,
2025-03-01,Spain,Canarias,canary,3,46,11,1,1,0,,30251402.0,9479542.0,,3.19,
2025-04-01,Spain,Canarias,canary,2,41,10,1,1,0,,39809109.0,12990789.0,,3.06,
2025-05-01,Spain,Canarias,canary,2,41,10,1,1,0,,47170360.0,15109201.0,,3.12,
2025-06-01,Spain,Canarias,canary,2,50,12,1,1,0,,54175564.0,16200315.0,,3.34,
2025-07-01,Spain,Canarias,canary,3,53,12,1,1,0,,67091411.0,17923554.0,,3.74,
2025-08-01,Spain,Canarias,canary,4,74,40,2,1,0,,74367338.0,19297533.0,,3.85,
2025-09-01,Spain,Canarias,canary,4,69,49,2,1,1,,53888369.0,15571624.0,,3.46,
2025-10-01,Spain,Canarias,canary,4,66,46,1,1,0,,44751911.0,13709355.0,,3.26,
2025-11-01,Spain,Canarias,canary,4,65,44,1,1,0,,27377889.0,9102158.0,,3.01,
2025-12-01,Spain,Canarias,canary,4,57,32,1,2,1,,25809552.0,8632015.0,,2.99,
2026-01-01,Spain,Canarias,canary,5,76,26,1,2,1,,24000682.0,7241065.0,,3.31,
2026-02-01,Spain,Canarias,canary,4,71,44,2,2,1,,,8044157.0,,,
2026-03-01,Spain,Canarias,canary,4,67,32,2,1,0,,,,,,
2020-01-01,Spain,Comunidad de Madrid,madrid,5,60,18,2,1,5,2096366.0,21539039.0,6515011.0,3660592.0,3.31,18.98
2020-02-01,Spain,Comunidad de Madrid,madrid,5,58,11,2,1,8,2086549.0,23579845.0,7643820.0,3660592.0,3.08,22.21
2020-03-01,Spain,Comunidad de Madrid,madrid,2,28,7,1,1,4,874837.0,10975525.0,3018156.0,3660592.0,3.64,9.67
2020-04-01,Spain,Comunidad de Madrid,madrid,1,11,3,1,0,0,0.0,0.0,0.0,3660592.0,,0.0
2020-05-01,Spain,Comunidad de Madrid,madrid,1,13,3,1,0,0,68737.0,572162.0,141129.0,3660592.0,4.05,0.5
2020-06-01,Spain,Comunidad de Madrid,madrid,2,20,4,1,0,0,377948.0,3916553.0,1549481.0,3660592.0,2.53,3.57
2020-07-01,Spain,Comunidad de Madrid,madrid,2,25,4,1,0,0,682938.0,21755739.0,6716215.0,3660592.0,3.24,19.17
2020-08-01,Spain,Comunidad de Madrid,madrid,2,23,3,1,0,0,655775.0,31661014.0,8946303.0,3660592.0,3.54,27.9
2020-09-01,Spain,Comunidad de Madrid,madrid,2,21,3,1,0,0,600823.0,13395196.0,4825722.0,3660592.0,2.78,12.2
2020-10-01,Spain,Comunidad de Madrid,madrid,1,18,3,1,0,0,499705.0,7849462.0,3119549.0,3660592.0,2.52,6.92
2020-11-01,Spain,Comunidad de Madrid,madrid,1,17,3,1,0,0,522517.0,4357310.0,1395880.0,3660592.0,3.12,3.97
2020-12-01,Spain,Comunidad de Madrid,madrid,1,19,3,1,0,0,617028.0,5074994.0,1742777.0,3660592.0,2.91,4.47
2021-01-01,Spain,Comunidad de Madrid,madrid,2,20,3,1,0,0,525122.0,3905773.0,1319840.0,3750449.0,2.96,3.36
2021-02-01,Spain,Comunidad de Madrid,madrid,2,21,3,1,0,0,574052.0,3691649.0,1345411.0,3750449.0,2.74,3.52
2021-03-01,Spain,Comunidad de Madrid,madrid,2,22,3,1,0,0,760111.0,5591945.0,2215210.0,3750449.0,2.52,4.81
2021-04-01,Spain,Comunidad de Madrid,madrid,2,27,3,1,0,0,741872.0,6910432.0,2635901.0,3750449.0,2.62,6.14
2021-05-01,Spain,Comunidad de Madrid,madrid,3,33,4,1,0,0,1014089.0,11092892.0,4512672.0,3750449.0,2.46,9.54
2021-06-01,Spain,Comunidad de Madrid,madrid,3,40,5,1,0,0,1169854.0,21634497.0,7727371.0,3750449.0,2.8,19.23
2021-07-01,Spain,Comunidad de Madrid,madrid,3,36,5,1,1,2,1434903.0,42349731.0,12250355.0,3750449.0,3.46,36.43
2021-08-01,Spain,Comunidad de Madrid,madrid,3,39,5,1,1,2,1530109.0,56753849.0,14952436.0,3750449.0,3.8,48.81
2021-09-01,Spain,Comunidad de Madrid,madrid,3,46,6,1,1,3,1747149.0,36255305.0,10810719.0,3750449.0,3.35,32.22
2021-10-01,Spain,Comunidad de Madrid,madrid,4,47,7,2,1,6,2173125.0,32217680.0,10284200.0,3750449.0,3.13,27.71
2021-11-01,Spain,Comunidad de Madrid,madrid,4,48,6,1,1,4,1929032.0,20237815.0,6534589.0,3750449.0,3.1,17.99
2021-12-01,Spain,Comunidad de Madrid,madrid,3,37,5,1,1,3,1883999.0,18790741.0,6100656.0,3750449.0,3.08,16.16
2022-01-01,Spain,Comunidad de Madrid,madrid,4,41,6,1,1,3,1431148.0,15394675.0,4653461.0,3770965.0,3.31,13.17
2022-02-01,Spain,Comunidad de Madrid,madrid,5,53,10,2,1,5,1700696.0,18990282.0,6290072.0,3770965.0,3.02,17.99
2022-03-01,Spain,Comunidad de Madrid,madrid,5,51,10,2,1,5,2020055.0,23600888.0,7357704.0,3770965.0,3.21,20.19
2022-04-01,Spain,Comunidad de Madrid,madrid,5,53,11,2,1,6,2411705.0,34558347.0,11254137.0,3770965.0,3.07,30.55
2022-05-01,Spain,Comunidad de Madrid,madrid,6,55,12,2,1,5,2424897.0,39486464.0,12602782.0,3770965.0,3.13,33.78
2022-06-01,Spain,Comunidad de Madrid,madrid,5,51,11,2,1,7,2470305.0,48649387.0,14498774.0,3770965.0,3.36,43.0
2022-07-01,Spain,Comunidad de Madrid,madrid,4,47,10,2,1,12,2420153.0,63965423.0,17024595.0,3770965.0,3.76,54.72
2022-08-01,Spain,Comunidad de Madrid,madrid,5,47,9,2,1,4,2194440.0,72032841.0,17970753.0,3770965.0,4.01,61.62
2022-09-01,Spain,Comunidad de Madrid,madrid,5,52,10,2,1,4,2456581.0,49012409.0,14212060.0,3770965.0,3.45,43.32
2022-10-01,Spain,Comunidad de Madrid,madrid,5,51,9,2,1,3,2654819.0,39265874.0,12092612.0,3770965.0,3.25,33.59
2022-11-01,Spain,Comunidad de Madrid,madrid,4,47,8,2,1,4,2260860.0,23611518.0,7591545.0,3770965.0,3.11,20.87
2022-12-01,Spain,Comunidad de Madrid,madrid,4,40,8,1,1,4,2258260.0,23056834.0,7464923.0,3770965.0,3.09,19.72
2023-01-01,Spain,Comunidad de Madrid,madrid,5,50,12,2,1,5,2033993.0,21452922.0,6510315.0,3821391.0,3.3,18.11
2023-02-01,Spain,Comunidad de Madrid,madrid,5,50,11,2,1,6,1997711.0,23000407.0,7266456.0,3821391.0,3.17,21.5
2023-03-01,Spain,Comunidad de Madrid,madrid,5,49,11,2,1,4,2389164.0,27550793.0,9054733.0,3821391.0,3.04,23.26
2023-04-01,Spain,Comunidad de Madrid,madrid,5,49,11,2,1,4,2675557.0,38929992.0,12905015.0,3821391.0,3.02,33.96
2023-05-01,Spain,Comunidad de Madrid,madrid,5,47,11,2,1,5,2633007.0,42696790.0,13418429.0,3821391.0,3.18,36.04
2023-06-01,Spain,Comunidad de Madrid,madrid,5,47,11,2,1,9,2701514.0,49720530.0,15106034.0,3821391.0,3.29,43.37
2023-07-01,Spain,Comunidad de Madrid,madrid,4,47,10,2,1,10,2728412.0,64451123.0,17459589.0,3821391.0,3.69,54.41
2023-08-01,Spain,Comunidad de Madrid,madrid,4,44,9,2,1,3,2537193.0,72495554.0,18620686.0,3821391.0,3.89,61.2
2023-09-01,Spain,Comunidad de Madrid,madrid,5,50,10,2,1,4,2732897.0,51485539.0,15084575.0,3821391.0,3.41,44.91
2023-10-01,Spain,Comunidad de Madrid,madrid,5,50,9,3,1,5,2794728.0,42557520.0,12950708.0,3821391.0,3.29,35.92
2023-11-01,Spain,Comunidad de Madrid,madrid,4,49,8,2,1,3,2492478.0,25542702.0,8263404.0,3821391.0,3.09,22.28
2023-12-01,Spain,Comunidad de Madrid,madrid,4,41,8,2,1,3,2521354.0,25026456.0,8192017.0,3821391.0,3.05,21.13
2024-01-01,Spain,Comunidad de Madrid,madrid,6,50,13,2,1,4,2159024.0,22812617.0,6866395.0,3847619.0,3.32,19.13
2024-02-01,Spain,Comunidad de Madrid,madrid,5,50,12,4,1,4,2286921.0,25168963.0,7884239.0,3847619.0,3.19,22.56
2024-03-01,Spain,Comunidad de Madrid,madrid,5,49,13,3,1,3,2713462.0,33696858.0,10692434.0,3847619.0,3.15,28.25
2024-04-01,Spain,Comunidad de Madrid,madrid,5,52,12,3,1,3,2757670.0,36094089.0,11800116.0,3847619.0,3.06,31.27
2024-05-01,Spain,Comunidad de Madrid,madrid,5,54,13,3,1,4,2951609.0,47236039.0,15076487.0,3847619.0,3.13,39.6
2024-06-01,Spain,Comunidad de Madrid,madrid,5,47,12,3,1,7,2840465.0,52253673.0,15587408.0,3847619.0,3.35,45.27
2024-07-01,Spain,Comunidad de Madrid,madrid,4,45,12,2,1,5,2879688.0,65504997.0,17372259.0,3847619.0,3.77,54.92
2024-08-01,Spain,Comunidad de Madrid,madrid,4,46,12,2,1,3,2604789.0,73791179.0,18989672.0,3847619.0,3.89,61.87
2024-09-01,Spain,Comunidad de Madrid,madrid,5,52,12,3,1,4,2820870.0,52868884.0,15196675.0,3847619.0,3.48,45.8
2024-10-01,Spain,Comunidad de Madrid,madrid,5,48,11,3,1,3,2999914.0,43871373.0,13279505.0,3847619.0,3.3,36.78
2024-11-01,Spain,Comunidad de Madrid,madrid,4,42,10,2,1,3,2707850.0,26806814.0,8744389.0,3847619.0,3.07,23.22
2024-12-01,Spain,Comunidad de Madrid,madrid,4,40,10,2,1,3,2598736.0,24979937.0,8137732.0,3847619.0,3.07,20.94
